primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_diff,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_diff,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
2234193,4G,Smartphone,MALE,Gampaha,40-50,187,3009.67,20962,131.8309145,1279.898643,1148.067729,698.7582529,30,346.7337209,0,0,0,0,0,,0,0,0,0,0,,0,0,0,110,2,PKG6
4131709,4G,Smartphone,MALE,Gampaha,20-30,98,1921.09,7206,36.89129353,1632.107849,1595.216556,240.2185473,30,311.3811124,0,0,0,0,0,,0,83,25.68333333,0,16,5.196875,5.174980612,0,0,,,PKG3
6800561,4G,Smartphone,,Colombo,,270,1070.84,6559,58.062644,427.811615,369.748971,218.6613547,30,85.38552942,0,0,0,0,0,,0,121,18.61666667,0,28,4.335119048,4.00255111,0,0,450,2,PKG1
8370055,4G,Smartphone,MALE,Batticaloa,50-60,149,679.32,3929,2.962841988,1270.580792,1267.61795,130.9925326,30,229.1974491,1,1.45,0,1.45,1,1.45,0.264732569,0,0.5,0,1,0.5,0.091287093,0,1,100,1,PKG1
5136842,4G,Smartphone,MALE,Colombo,60-70,9,548.63,0,0,0,0,,0,0,0,0,0,0,0,,0,12,3.716666667,0,14,0.925,0.815079974,0,0,,,PKG1
9443595,2G,Feature phone,MALE,Gampaha,40-50,6,1889.64,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,1,,,PKG5
8268262,4G,Smartphone,FEMALE,Gampaha,30-40,94,3877.59,19807,108.5576744,1744.086018,1635.528343,660.2563517,30,372.5606565,0,0,0,0,0,,0,0,0,0,0,,0,0,1,,,PKG8
4532427,4G,Smartphone,FEMALE,Colombo,50-60,6,1354.42,3931,0,852.7532568,852.7532568,157.25277,25,213.5045357,116,110.5333333,0,110.5333333,2,58.13333333,20.17158377,125,44.26666667,0,13,9.644871795,9.159551767,0,0,,,PKG6
2445781,4G,Smartphone,MALE,Anuradhapura,20-30,4,1076.24,124,0,42.47139454,42.47139454,4.623170217,27,8.309513041,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG1
6000350,4G,Smartphone,FEMALE,Gampaha,30-40,148,5046.65,74057,826.9053793,10476.16681,9649.261436,2468.584407,30,1972.930157,0,0,0,0,0,,0,0,0,0,0,,0,0,0,900,3,PKG7
8042021,4G,Smartphone,MALE,Galle,50-60,145,2393.63,20514,28.6548872,1573.739437,1545.08455,683.8241241,30,419.2355915,0,0,0,0,0,,0,0,0,0,0,,0,0,0,910,3,PKG7
3563282,4G,Smartphone,MALE,Kandy,20-30,43,1874.26,5036,5.949224472,723.2674694,717.3182449,167.8758741,30,213.5373547,0,0,0,0,0,,0,37,11.56666667,0,13,2.884615385,2.565841784,0,0,360,2,PKG1
2197305,4G,Smartphone,MALE,Galle,60-70,285,4503.92,19744,179.8318691,1896.09992,1716.268051,658.1643486,30,387.923618,0,0,0,0,0,,0,0,0,0,0,,0,0,0,850,4,PKG4
8163455,4G,Smartphone,MALE,Colombo,30-40,122,1488.72,5565,0,1211.242169,1211.242169,191.920354,29,277.5353943,0,0,0,0,0,,0,48,15.76666667,0,9,5.431481481,3.670530053,0,1,250,1,PKG4
4534775,3G,Smartphone,FEMALE,Colombo,50-60,156,4065.78,65,0.277934074,19.0607729,18.78283882,2.173396683,30,4.317011153,122,62.51666667,0,62.51666667,5,24.53666667,12.71725642,451,50.15,0,28,16.12142857,13.02050284,0,0,650,1,PKG1
7602925,4G,Smartphone,FEMALE,Colombo,60-70,66,2385.11,6749,6.505742073,814.2335062,807.7277641,224.9692636,30,178.1790479,299,44.85,0,44.85,17,17.59901961,12.88430948,260,80.03333333,0,8,32.50208333,19.12857909,0,0,200,1,PKG3
8667586,4G,Smartphone,MALE,Kandy,20-30,6,1049.15,20363,11.57131577,1557.634355,1546.063039,678.7942427,30,477.6544189,0,0,0,0,0,,0,3,2.933333333,0,3,1.233333333,0.541683908,0,0,,,PKG1
6928679,4G,Smartphone,MALE,Kurunegala,30-40,44,628.13,19000,174.071456,1139.59914,965.5276842,633.3648753,30,210.9975613,0,0,0,0,0,,0,0,0,0,0,,0,1,1,360,2,PKG1
5514194,4G,Smartphone,MALE,Badulla,30-40,50,3570.2,9853,0.79944706,1037.219337,1036.419889,328.4469358,30,291.615621,0,0,0,0,0,,0,101,20.83333333,0,19,5.330701754,5.056935762,0,1,410,3,PKG4
3379796,4G,Smartphone,MALE,Ratnapura,30-40,152,809.88,21084,0.00050354,1783.393312,1783.392809,702.8037542,30,466.3799634,0,0,0,0,0,,0,0,0,0,0,,0,0,0,360,2,PKG1
3569108,4G,Smartphone,MALE,Jaffna,30-40,69,507.1,22537,119.955471,1730.12932,1610.173849,751.2532822,30,480.6633321,0,0,0,0,0,,0,75,32.03333333,0,8,9.441666667,7.925178042,0,0,,,PKG1
2059098,4G,Smartphone,MALE,Colombo,40-50,151,1044.05,5792,0,701.6635809,701.6635809,199.7433821,29,170.0029485,0,0,0,0,0,,0,662,109.05,0,26,25.48846154,27.68672642,0,1,110,1,PKG1
7069998,4G,Smartphone,FEMALE,Colombo,20-30,6,2149.94,32225,156.6705809,2612.525596,2455.855015,1074.189733,30,557.7866766,0,0,0,0,0,,0,44,8.05,0,14,3.201190476,2.541436237,0,0,2490,2,PKG1
7459575,4G,Smartphone,MALE,Kurunegala,30-40,66,2796.88,13248,129.6697416,1568.035376,1438.365634,441.6266533,30,381.8604638,0,0,0,0,0,,0,26,5.9,0,25,1.078,1.320218184,0,1,1740,5,PKG2
5042003,4G,Smartphone,MALE,Colombo,>70,220,2099.13,702,0.055357933,126.7970695,126.7417116,23.42820059,30,33.38394551,5,5.483333333,0,5.483333333,1,5.483333333,1.001115119,199,31.38333333,0,24,8.315972222,7.440288591,0,2,250,2,PKG3
5115248,4G,Smartphone,MALE,Colombo,20-30,91,681.83,5413,0.441147804,548.9936876,548.5525398,180.4604932,30,194.8696975,0,0,0,0,0,,0,84,25.66666667,0,16,5.310416667,5.31498448,0,0,160,2,PKG1
8786834,4G,Smartphone,MALE,Colombo,30-40,78,1387.33,11070,11.83289909,1450.049139,1438.21624,369.0305111,30,361.1717794,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
8211240,4G,Smartphone,MALE,Colombo,20-30,16,3172.84,8013,1.737885475,820.9743567,819.2364712,267.111214,30,208.640876,0,0,0,0,0,,0,0,0,0,0,,0,0,0,750,3,PKG5
6562463,4G,Smartphone,MALE,Colombo,20-30,28,1943.21,2678,0.24890995,647.1509504,646.9020405,89.27427241,30,171.3217934,0,0,0,0,0,,0,18,6.983333333,0,5,3.736666667,1.717062689,0,1,250,1,PKG4
9953356,4G,Smartphone,MALE,Colombo,30-40,46,1880.43,3083,0.824250221,505.1650171,504.3407669,102.7759319,30,124.1572369,0,0,0,0,0,,0,0,0,0,0,,0,0,0,110,1,PKG5
8041321,4G,Smartphone,MALE,Colombo,20-30,89,2017.35,20513,150.9643459,1795.072898,1644.108552,683.7940172,30,369.0705796,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
3511089,4G,Smartphone,FEMALE,Colombo,40-50,6,2587.28,40324,218.5939989,3835.295626,3616.701627,1344.147782,30,825.8433351,0,0,0,0,0,,0,146,25.08333333,0,26,5.644871795,6.602115261,0,0,380,2,PKG2
6886877,2G,Basic,MALE,Kandy,50-60,185,1410.76,0,0,0.327201843,0.327201843,0.327201843,1,0.05973861,333,73.06666667,0,73.06666667,11,30.3,18.95459568,171,16.93333333,0,29,5.924712644,3.736758187,0,1,,,PKG1
9463716,4G,Smartphone,FEMALE,Colombo,60-70,8,1757.41,44119,0.000205994,5938.753448,5938.753242,1470.661102,30,1490.444902,5,5.416666667,0,5.416666667,1,5.416666667,0.988943507,162,42.53333333,0,16,10.17604167,11.08494499,0,0,1250,2,PKG4
9623205,4G,Smartphone,MALE,Gampaha,30-40,83,1900.06,36591,623.1522923,1875.223047,1252.070755,1219.702646,30,256.4663139,0,0,0,0,0,,0,0,0,0,0,,0,0,1,110,1,PKG5
1379394,4G,Smartphone,MALE,Gampaha,40-50,10,751.56,8784,25.95565891,635.8889141,609.9332552,292.8159297,30,132.305073,0,0,0,0,0,,0,0,0,0,0,,0,0,2,700,3,PKG2
5445059,4G,Smartphone,MALE,Galle,30-40,142,2676.64,16823,16.23154831,8164.703321,8148.471772,560.7856724,30,1473.711425,2,2.05,0,2.05,1,2.05,0.374277081,69,50.01666667,0,4,17.40416667,9.287072013,0,1,100,2,PKG5
7425094,4G,Smartphone,MALE,Colombo,50-60,222,3398.49,12899,0,1011.720045,1011.720045,537.4609365,24,252.3554124,0,0,0,0,0,,0,0,0,0,0,,0,0,0,600,2,PKG5
2037992,4G,Smartphone,MALE,Kurunegala,50-60,262,2439.7,1541,1.464814186,368.2448835,366.7800694,51.3915122,30,89.73780335,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG6
1276101,4G,Smartphone,FEMALE,Kalutara,>70,189,2939.75,9649,94.50224686,701.9000158,607.397769,321.6350963,30,163.2495853,8,8.033333333,0,8.033333333,1,8.033333333,1.466679293,171,16.58333333,0.616666667,30,5.7,4.441382806,0,1,400,2,PKG1
6977201,4G,Smartphone,FEMALE,Kegalle,30-40,70,914.76,282,0,181.5719976,181.5719976,31.38687632,9,34.49631411,2,1.333333333,0,1.333333333,2,1.208333333,0.318724747,110,17.63333333,0,22,5.006818182,4.625614145,0,0,,,PKG1
3684129,4G,Smartphone,FEMALE,Colombo,60-70,238,2803.71,18095,94.48378754,1916.098992,1821.615205,603.1824251,30,474.6798859,431,102.6166667,0,102.6166667,6,71.86666667,31.88365331,356,59.9,0,21,16.96111111,16.12743936,0,0,350,1,PKG1
6008566,4G,Smartphone,MALE,Puttalam,30-40,34,3942.08,12114,96.86081696,793.5099993,696.6491823,403.8058936,30,193.2272692,0,0,0,0,0,,0,254,37.41666667,0,11,23.16060606,12.6353058,0,0,,,PKG7
6672706,4G,Smartphone,MALE,Gampaha,30-40,3,2866.68,107097,907.7496243,26432.5157,25524.76608,3569.91497,30,5826.451682,0,0,0,0,0,,0,23,7.433333333,0,11,2.142424242,1.687909073,0,0,450,2,PKG1
3690020,4G,Smartphone,MALE,Kalutara,40-50,7,793.75,2000,0.389239311,717.7183018,717.3290625,66.69594507,30,147.8241541,0,0,0,0,0,,0,0,0,0,0,,0,0,0,160,1,PKG1
7290810,4G,Smartphone,MALE,Puttalam,20-30,7,1540.55,1060,0,458.5440321,458.5440321,53.00697355,20,99.29762333,0,0,0,0,0,,0,96,25.56666667,0,17,5.649019608,5.73713776,0,0,,,PKG3
4168765,4G,Smartphone,FEMALE,Kandy,40-50,6,2443.6,2868,3.31556797,800.501565,797.185997,95.6262893,30,144.8238736,0,0,0,0,0,,0,18,8.533333333,0,5,3.776666667,2.021188923,0,0,,,PKG3
9275764,4G,Smartphone,MALE,Gampaha,30-40,59,1401.83,4998,6.532328606,961.236701,954.7043724,166.6261903,30,231.8264044,0,0,0,0,0,,0,13,3.566666667,0,7,1.883333333,1.002998219,0,1,,,PKG3
1973226,3G,Smartphone,MALE,Gampaha,>70,3,375.46,1011,8.608235359,68.26823235,59.65999699,33.72571297,30,16.67093026,0,0,0,0,0,,0,0,0,0,0,,0,0,1,,,PKG1
4616222,4G,Smartphone,MALE,Jaffna,30-40,34,968.41,9616,25.71542263,807.3744736,781.6590509,320.5552956,30,151.3651473,10,10.56666667,0,10.56666667,1,10.56666667,1.929200564,14,10.36666667,0,4,3.5125,1.907106844,1,0,250,1,PKG1
1839624,4G,Smartphone,MALE,Gampaha,40-50,48,843.07,13627,22.15347767,1506.709743,1484.556265,486.686168,28,338.7269178,0,0,0,0,0,,0,30,6.7,0,13,2.335897436,1.73971953,0,0,350,2,PKG1
1043588,4G,Smartphone,MALE,Anuradhapura,40-50,104,1828.11,6696,15.04944515,1455.582982,1440.533537,223.2036649,30,289.9387419,0,0,0,0,0,,0,215,33.2,0,29,7.42816092,7.582620382,0,0,40,2,PKG3
8110142,4G,Smartphone,MALE,Kandy,50-60,169,4841.03,15592,56.84459972,1175.534786,1118.690187,519.7647662,30,281.6333654,0,0,0,0,0,,0,16,4.983333333,0,12,1.336111111,1.178047392,0,0,210,2,PKG3
6015685,4G,Smartphone,MALE,Colombo,20-30,98,1365.51,6858,6.28181839,1829.276603,1822.994784,228.6101036,30,321.5716294,0,0.366666667,0,0.366666667,1,0.366666667,0.066943868,179,33.03333333,0,20,8.986666667,8.389819745,0,1,50,1,PKG2
8353815,4G,Smartphone,MALE,Kandy,30-40,5,1418.97,16063,95.37908077,1667.194423,1571.815342,535.4410016,30,350.3447365,0,0,0,0,0,,0,181,22.4,0,22,8.268181818,6.026059946,0,1,1070,4,PKG1
4449685,4G,Smartphone,MALE,Kandy,50-60,81,851.26,4120,5.456787109,476.6352482,471.1784611,137.3500757,30,105.4695574,0,0,0,0,0,,0,0,0.5,0,1,0.5,0.091287093,0,0,,,PKG2
2379532,4G,Smartphone,MALE,Kandy,40-50,199,1359.13,8811,0.006721497,692.2767029,692.2699814,293.7020738,30,207.5122977,0,0,0,0,0,,0,0,0,0,0,,0,0,0,450,2,PKG3
9345826,4G,Smartphone,MALE,Colombo,20-30,19,1096.12,3461,0,1143.172878,1143.172878,123.63512,28,287.0492875,107,32.18333333,0,32.18333333,8,13.37916667,7.785266975,26,8.6,0,12,2.2,1.868033162,0,0,,,PKG1
6956009,4G,Smartphone,MALE,Kegalle,30-40,9,765.44,1036,0,181.2341709,181.2341709,45.06579034,23,41.2589679,0,0,0,0,0,,0,85,21.11666667,0,18,4.749074074,4.738247173,0,0,,,PKG1
9856541,4G,Smartphone,FEMALE,Colombo,30-40,156,2199.32,5320,5.617931366,971.3363018,965.7183704,177.3492113,30,266.8008684,0,0,0,0,0,,0,101,25.68333333,0,15,6.758888889,5.538002952,0,0,500,2,PKG2
7534040,4G,Smartphone,MALE,Gampaha,30-40,104,848,5444,0,1573.813901,1573.813901,362.9992952,15,394.6793114,8,6.366666667,0,6.366666667,3,2.905555556,1.229507359,9,4.766666667,0,3,3.094444444,1.149560117,0,1,520,3,PKG1
5549912,4G,Smartphone,MALE,Jaffna,30-40,30,2537.68,12860,15.29059029,1451.589987,1436.299397,428.6697151,30,312.4605214,2,2.333333333,0,2.333333333,1,2.333333333,0.426006434,0,0.25,0,1,0.25,0.045643546,0,0,110,1,PKG6
3052284,4G,Smartphone,MALE,Gampaha,50-60,205,2774.1,7709,11.51833725,797.904459,786.3861217,256.9681383,30,194.5849673,0,0,0,0,0,,0,262,32.08333333,0,27,9.735185185,7.552289179,0,1,200,1,PKG4
7061438,2G,Feature phone,MALE,Kalutara,30-40,31,1170.63,0,0,0,0,,0,0,0,0,0,0,0,,0,13,10.06666667,0,3,4.372222222,1.970729743,0,0,,,PKG1
8713739,4G,Smartphone,MALE,Gampaha,30-40,76,1969.74,6432,0,910.6076746,910.6076746,229.7269394,28,206.2130131,0,0,0,0,0,,0,0,0,0,0,,0,0,0,50,1,PKG5
1145301,4G,Smartphone,MALE,Gampaha,50-60,216,1928.57,5186,0,585.5274153,585.5274153,178.8404736,29,181.8581086,1,1.916666667,0,1.916666667,1,1.916666667,0.349933856,65,6.966666667,0,22,2.993181818,2.143023744,0,0,200,1,PKG4
1629893,4G,Smartphone,MALE,Gampaha,60-70,16,3632.78,10311,115.7062721,706.2675018,590.5612297,343.7235637,30,158.0502487,0,0,0,0,0,,0,0,0,0,0,,0,0,0,360,2,PKG7
6670757,2G,Feature phone,MALE,Kurunegala,40-50,33,2262.16,0,0,0,0,,0,0,0,0,0,0,0,,0,194,24.76666667,0,27,7.187654321,6.772593426,0,0,,,PKG3
6928517,4G,Smartphone,MALE,Gampaha,30-40,156,1179.92,15360,41.6774807,2265.680847,2224.003366,903.5312559,17,646.2386703,0,0,0,0,0,,0,3,3.866666667,0,1,3.866666667,0.937804417,0,1,570,5,PKG3
3704861,4G,Smartphone,FEMALE,Puttalam,30-40,119,1477.06,552,7.686218262,36.15640926,28.470191,18.42836418,30,8.636602985,23,12.91666667,0,12.91666667,3,7.833333333,2.992724255,68,10.16666667,0,16,4.288541667,3.050358572,0,1,,,PKG3
5677222,4G,Smartphone,MALE,Vavuniya,30-40,17,1411.51,19705,35.61047554,9206.953928,9171.343452,656.8361441,30,1633.047906,0,0,0,0,0,,0,0,0.233333333,0,1,0.233333333,0.042600643,0,0,950,2,PKG1
5420272,4G,Smartphone,MALE,Batticaloa,60-70,181,1296.61,21872,281.3662081,1724.321447,1442.955239,729.0672914,30,311.2609674,0,0,0,0,0,,0,23,18.13333333,0,4,5.841666667,3.338079762,0,0,110,1,PKG4
7931447,4G,Smartphone,MALE,Kandy,30-40,89,2207.01,31146,1.231841087,3668.855153,3667.623312,1038.229584,30,686.3150137,0,0,0,0,0,,0,0,0,0,0,,0,0,0,410,3,PKG5
5776110,4G,Smartphone,MALE,Kurunegala,20-30,132,2327.93,17890,27.87082767,1948.847965,1920.977138,596.3568562,30,523.8087627,0,0,0,0,0,,0,0,0,0,0,,0,0,1,110,2,PKG5
9407294,4G,Smartphone,MALE,Puttalam,20-30,55,6601.3,2320,92.70904922,1477.170485,1384.461435,580.2026973,4,619.4876302,0,0,0,0,0,,0,0,0,0,0,,0,0,0,5050,2,PKG5
3546546,4G,Smartphone,MALE,Polonnaruwa,40-50,98,773.05,63,0,44.90393734,44.90393734,6.333969593,10,8.299619927,90,56.68333333,0,56.68333333,4,22.65416667,11.34981111,71,11.05,0,22,3.253787879,3.073671047,0,0,0,1,PKG1
1733426,4G,Smartphone,MALE,Nuwara Eliya,30-40,10,851.45,9273,1.687614441,1246.312996,1244.625381,309.1167271,30,309.8122722,0,0,0,0,0,,0,15,4.483333333,0,8,1.90625,1.147826115,0,0,,,PKG2
4885931,4G,Smartphone,FEMALE,Colombo,40-50,170,3323.73,13843,106.8353195,920.8776569,814.0423374,461.455302,30,211.8718363,0,0,0,0,0,,0,0,0,0,0,,0,0,0,650,1,PKG6
9745091,4G,Smartphone,MALE,Colombo,30-40,23,722.06,0,0,0,0,,0,0,0,0,0,0,0,,0,114,27.71666667,0,16,7.153125,7.020615988,0,0,,,PKG1
4955686,2G,Feature phone,MALE,Kalutara,30-40,3,887.57,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,100,1,PKG1
1009673,4G,Smartphone,MALE,Kurunegala,40-50,169,3078.91,9105,10.89116383,1658.184056,1647.292892,303.5094554,30,312.5684642,0,0,0,0,0,,0,0,0,0,0,,0,0,1,200,1,PKG5
4992319,4G,Smartphone,FEMALE,Jaffna,40-50,175,1559.35,5435,27.90006542,911.5985289,883.6984634,181.1777626,30,177.4717173,0,0,0,0,0,,0,196,33.9,0,23,8.528985507,8.138286759,0,0,110,1,PKG3
9217461,4G,Smartphone,MALE,Colombo,30-40,53,1773.86,8290,74.82639122,1293.414725,1218.588334,276.3431724,30,235.9623977,0,0,0,0,0,,0,54,12.15,0,17,3.199019608,2.806136145,0,1,,,PKG3
7296790,4G,Smartphone,MALE,Colombo,30-40,74,1698.67,4600,0,734.2483253,734.2483253,164.2911387,28,207.3319536,0,0,0,0,0,,0,201,19.48333333,0,26,7.760897436,5.314209037,0,1,,,PKG3
3314679,4G,Smartphone,MALE,Colombo,40-50,252,4715.04,18692,38.20785427,1682.622978,1644.415124,623.0676597,30,462.6844247,27,16.35,0,16.35,2,13.76666667,3.55799228,527,127.7333333,0,15,35.15444444,33.89235254,0,1,,,PKG6
6635559,4G,Smartphone,MALE,Colombo,40-50,219,3756.16,13922,0,1681.503557,1681.503557,480.0869461,29,553.3819624,0,0,0,0,0,,0,0,0,0,0,,0,0,1,700,3,PKG6
8186311,4G,Smartphone,MALE,Gampaha,40-50,34,956.62,10643,0,2937.903602,2937.903602,394.1920664,27,602.4322907,0,0,0,0,0,,0,0,0,0,0,,0,0,0,250,1,PKG1
9813316,3G,Smartphone,MALE,Gampaha,30-40,131,2014.41,2517,25.48918533,177.2654018,151.7762165,83.91888666,30,37.19307178,0,0,0,0,0,,0,45,22.41666667,0,10,4.506666667,4.399071944,0,0,500,1,PKG3
2112601,4G,Smartphone,FEMALE,Gampaha,40-50,122,2539.09,64249,548.4722872,5668.462703,5119.990416,2141.637003,30,1145.573617,0,0,0,0,0,,0,10,10.25,0,2,5.416666667,1.870743359,0,0,400,2,PKG6
2649022,4G,Smartphone,MALE,Kandy,20-30,3,1124.46,10569,0.115512848,1200.581524,1200.466011,503.3227262,21,348.1896058,0,0,0,0,0,,0,3,3.75,0,1,3.75,0.818317088,0,0,360,2,PKG1
9204876,4G,Smartphone,FEMALE,Kandy,40-50,127,2063.04,8781,4.685522079,713.9025917,709.2170696,292.7010345,30,209.5334011,0,0,0,0,0,,0,228,47.18333333,0,25,9.135333333,10.45165543,0,0,350,1,PKG3
6507869,2G,Feature phone,MALE,Colombo,50-60,26,494.24,0,0,0,0,,0,0,0,0,0,0,0,,0,1,1,0,1,1,0.182574186,0,0,,,PKG1
9147989,4G,Smartphone,MALE,Colombo,30-40,229,2997.92,9330,69.46910286,1201.45844,1131.989337,311.0043737,30,243.5130841,284,96.25,0,96.25,7,40.63809524,23.2408112,182,20.16666667,0,28,6.518452381,5.505062949,0,1,,,PKG2
8423363,4G,Smartphone,FEMALE,Colombo,20-30,8,556.15,4919,2.083898544,799.9609003,797.8770018,163.9933671,30,208.3116227,0,0,0,0,0,,0,3,2.633333333,0,3,1.277777778,0.497220884,0,0,,,PKG1
1310155,2G,Feature phone,FEMALE,Monaragala,50-60,38,1592.82,0,0,0.000923157,0.000923157,0.000419617,6,0.000226909,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG6
4043137,4G,Smartphone,MALE,Colombo,40-50,9,1641.01,6703,11.25056267,1445.653752,1434.40319,223.4648861,30,326.6955416,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1040,3,PKG1
8657631,4G,Smartphone,MALE,Jaffna,20-30,31,0,13555,0,1823.477124,1823.477124,1129.604666,12,560.8048444,0,0,0,0,0,,0,0,0.483333333,0,1,0.483333333,0.129176267,0,0,510,2,PKG1
4456501,4G,Smartphone,MALE,Colombo,20-30,184,5250.63,12848,0,2855.154393,2855.154393,443.0597842,29,634.0759135,10,10.3,0,10.3,1,10.3,1.880514114,0,0,0,0,,0,0,0,0,1,PKG6
2627052,4G,Smartphone,FEMALE,Gampaha,>70,177,652.85,5719,18.34910393,755.1314678,736.7823639,190.6463362,30,166.5355156,2,2.083333333,0,2.083333333,1,2.083333333,0.380362887,0,0,0,0,,0,0,0,200,1,PKG1
6382867,4G,Smartphone,MALE,Colombo,30-40,156,4015.16,36188,68.899436,2338.611156,2269.71172,1206.274165,30,643.158717,0,0,0,0,0,,0,43,27.23333333,0,4,10.97083333,5.391108906,0,0,1300,2,PKG5
1636203,4G,Smartphone,MALE,Jaffna,30-40,48,625.12,29658,526.2743044,2626.935981,2100.661676,988.6305801,30,419.1724198,0,0.116666667,0,0.116666667,1,0.116666667,0.021300322,0,0,0,0,,0,0,0,760,3,PKG1
3073953,4G,Smartphone,MALE,Gampaha,30-40,6,954.85,4134,39.38702774,538.6592436,499.2722158,137.8160766,30,114.1048683,0,0,0,0,0,,0,211,32.61666667,0,23,9.201449275,10.19336041,0,0,700,3,PKG2
2963555,4G,Smartphone,FEMALE,Jaffna,20-30,33,1120.96,13039,0.003062248,1132.651181,1132.648119,434.6400694,30,386.3615905,548,179.0666667,0,179.0666667,8,68.57291667,40.54329484,5,2.366666667,0,3,1.883333333,0.590070293,0,0,360,2,PKG1
7961210,4G,Smartphone,FEMALE,Gampaha,30-40,99,2945.62,8392,0,1117.779914,1117.779914,322.8053862,26,350.3183393,0,0,0,0,0,,0,0,0,0,0,,0,0,0,200,1,PKG6
2694514,4G,Smartphone,FEMALE,Gampaha,30-40,17,1062.05,12693,92.36898136,827.6265688,735.2575874,423.1205581,30,193.3945709,65,65.76666667,0,65.76666667,1,65.76666667,12.00729562,21,7.5,0,8,2.73125,1.807790453,0,0,700,3,PKG1
7377084,4G,Smartphone,FEMALE,Gampaha,20-30,15,3473.63,31244,353.9435616,1794.475384,1440.531822,1041.469924,30,368.534864,0,0,0,0,0,,0,0,0,0,0,,0,0,0,350,1,PKG7
4955515,4G,Smartphone,FEMALE,Colombo,30-40,109,6054.79,20096,120.7711468,1559.63909,1438.867943,669.8849501,30,362.975476,0,0,0,0,0,,0,826,93.23333333,0,25,33.06933333,26.08451146,0,0,1300,4,PKG3
7105177,4G,Smartphone,MALE,Batticaloa,50-60,34,535.25,2097,3.010011673,689.0833731,686.0733614,69.91542934,30,129.7244219,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG1
5214480,4G,Smartphone,FEMALE,Colombo,20-30,15,3025.81,64673,0,5984.492839,5984.492839,2230.136939,29,1618.464854,224,74.08333333,0,74.08333333,7,32.0047619,18.46932838,56,25.98333333,0,8,7.116666667,5.500854572,0,1,2950,2,PKG1
5776101,2G,Basic,MALE,Kandy,20-30,87,612.88,0,0,0,0,,0,0,0,0,0,0,0,,0,56,7.683333333,0,25,2.255333333,1.963243091,0,0,,,PKG1
7869093,4G,Smartphone,MALE,Gampaha,20-30,89,4678.83,27003,0.824177742,6020.115013,6019.290835,964.3989287,28,1291.119336,0,0,0,0,0,,0,0,0,0,0,,0,0,0,950,2,PKG5
1865237,4G,Smartphone,MALE,Kandy,30-40,128,1421.78,8152,2.171435356,4827.437621,4825.266186,271.7563274,30,932.7029849,0,0,0,0,0,,0,7,1.65,0,9,0.855555556,0.494928301,0,0,100,1,PKG3
5288562,4G,Smartphone,FEMALE,Colombo,30-40,211,5469.65,19007,115.83922,3138.083062,3022.243842,633.5883767,30,728.2845676,0,0,0,0,0,,0,0,0,0,0,,0,0,0,250,2,PKG7
7344306,4G,Smartphone,FEMALE,Colombo,20-30,50,1776.63,14201,41.82766914,1623.851227,1582.023558,473.3975055,30,397.6271511,0,0,0,0,0,,0,0,0,0,0,,0,0,1,110,1,PKG5
4084220,4G,Smartphone,FEMALE,Monaragala,50-60,224,4868.75,9258,56.50843048,689.4340611,632.9256306,308.6040806,30,176.3512003,0,0,0,0,0,,0,235,22.28333333,0,29,8.127586207,5.373388736,0,1,610,3,PKG4
6886839,4G,Smartphone,MALE,Kegalle,50-60,22,1089.6,12993,74.93118191,1033.764568,958.8333864,433.1263096,30,223.6592266,0,0,0,0,0,,0,0,0,0,0,,0,0,1,900,4,PKG3
6674817,4G,Smartphone,MALE,Colombo,20-30,97,3162.34,16609,21.95429039,3506.648634,3484.694344,553.6394585,30,849.8902992,15,15.66666667,0,15.66666667,1,15.66666667,2.860328911,62,37.66666667,0,4,15.52083333,7.22232077,0,0,650,1,PKG5
7131440,4G,Smartphone,MALE,Gampaha,50-60,136,545.18,3590,0,1635.134926,1635.134926,123.8103776,29,292.0934261,0,0,0,0,0,,0,13,5.216666667,0,5,2.706666667,1.295423224,0,0,,,PKG1
5939707,2G,Feature phone,MALE,Colombo,50-60,180,795.71,0,0,0,0,,0,0,0,0,0,0,0,,0,257,55.28333333,0,26,9.905128205,12.91092504,0,1,,,PKG1
3660069,4G,Smartphone,MALE,Matara,40-50,10,917.16,17142,104.4746704,1477.621752,1373.147081,571.421597,30,367.8330822,0,0,0,0,0,,0,0,0,0,0,,0,0,1,760,3,PKG1
